Date;BRI_O;BRI_H;BRI_L;BRI_C;BRI_AdjC;BRI_Vol
Sep 10, 2019;3,799.93;3,809.03;3,772.66;3,809.03;2,813.14;76,217,016
Sep 9, 2019;3,899.93;3,899.93;3,790.84;3,790.84;2,799.71;75,150,988
Sep 6, 2019;3,872.66;3,899.93;3,863.57;3,881.75;2,866.85;125,869,894
Sep 5, 2019;3,836.30;3,845.39;3,799.93;3,836.30;2,833.28;84,846,225
Sep 4, 2019;3,799.93;3,799.93;3,727.21;3,781.75;2,793.00;84,356,057
Sep 3, 2019;3,799.93;3,881.75;3,754.48;3,772.66;2,786.28;83,772,936
Sep 2, 2019;3,881.75;3,890.84;3,827.21;3,836.30;2,833.28;75,321,490
Aug 30, 2019;3,809.03;3,881.75;3,745.39;3,881.75;2,866.85;119,899,980
Aug 29, 2019;3,836.30;3,836.30;3,781.75;3,818.12;2,819.85;74,831,102
Aug 28, 2019;3,836.30;3,854.48;3,809.03;3,809.03;2,813.14;109,954,819
Aug 27, 2019;3,754.48;3,827.21;3,709.03;3,818.12;2,819.85;196,025,365
Aug 26, 2019;3,654.48;3,699.94;3,636.30;3,699.94;2,732.57;71,268,030
Aug 23, 2019;3,663.57;3,727.21;3,654.48;3,709.03;2,739.28;64,061,696
Aug 22, 2019;3,690.85;3,763.57;3,636.30;3,699.94;2,732.57;136,489,697
Aug 21, 2019;3,727.21;3,790.84;3,672.66;3,681.75;2,719.14;92,826,643
Aug 20, 2019;3,799.93;3,818.12;3,718.12;3,727.21;2,752.71;112,883,069
Aug 19, 2019;3,754.48;3,836.30;3,754.48;3,799.93;2,806.42;66,407,047
Aug 16, 2019;3,863.57;3,872.66;3,818.12;3,827.21;2,826.56;102,969,368
Aug 15, 2019;3,827.21;3,890.84;3,799.93;3,863.57;2,853.42;126,758,709
Aug 14, 2019;3,936.30;3,954.48;3,918.11;3,936.30;2,907.13;102,602,292
Aug 13, 2019;3,936.30;3,936.30;3,863.57;3,890.84;2,873.56;88,148,482
Aug 12, 2019;3,981.75;3,981.75;3,899.93;3,909.02;2,886.99;56,163,890
Aug 9, 2019;3,936.30;3,954.48;3,909.02;3,936.30;2,907.13;90,719,996
Aug 8, 2019;3,863.57;3,927.20;3,863.57;3,899.93;2,880.28;102,671,923
Aug 7, 2019;3,763.57;3,899.93;3,763.57;3,863.57;2,853.42;161,676,832
Aug 6, 2019;3,727.21;3,827.21;3,654.48;3,727.21;2,752.71;272,405,185
Aug 5, 2019;4,009.02;4,018.11;3,881.75;3,881.75;2,866.85;165,923,785
Aug 2, 2019;3,999.93;4,063.57;3,990.84;4,045.38;2,987.70;131,279,017
Aug 1, 2019;4,081.75;4,099.93;4,009.02;4,045.38;2,987.70;157,991,988
Jul 31, 2019;4,090.84;4,099.93;4,045.38;4,072.66;3,007.84;116,420,070
Jul 30, 2019;4,090.84;4,090.84;4,054.48;4,090.84;3,021.27;75,632,686
Jul 29, 2019;4,072.66;4,072.66;4,036.29;4,054.48;2,994.41;101,066,445
Jul 26, 2019;4,009.02;4,063.57;3,999.93;4,036.29;2,980.99;85,121,120
Jul 25, 2019;4,063.57;4,072.66;4,045.38;4,054.48;2,994.41;66,445,547
Jul 24, 2019;4,109.02;4,109.02;4,036.29;4,045.38;2,987.70;58,359,418
Jul 23, 2019;4,090.84;4,090.84;4,063.57;4,081.75;3,014.55;47,649,853
Jul 22, 2019;4,090.84;4,099.93;4,054.48;4,090.84;3,021.27;46,139,636
Jul 19, 2019;4,045.38;4,081.75;4,036.29;4,072.66;3,007.84;70,769,832
Jul 18, 2019;4,090.84;4,099.93;4,036.29;4,045.38;2,987.70;84,732,483
Jul 17, 2019;4,109.02;4,136.29;4,090.84;4,109.02;3,034.70;71,834,980
Jul 16, 2019;4,090.84;4,136.29;4,090.84;4,136.29;3,054.84;92,926,745
Jul 15, 2019;4,127.20;4,145.38;4,109.02;4,118.11;3,041.41;75,851,590
Jul 12, 2019;4,099.93;4,127.20;4,081.75;4,099.93;3,027.98;71,034,166
Jul 11, 2019;4,081.75;4,127.20;4,072.66;4,099.93;3,027.98;100,559,886
Jul 10, 2019;4,009.02;4,072.66;3,999.93;4,063.57;3,001.13;89,077,008
Jul 9, 2019;3,972.66;4,009.02;3,972.66;4,009.02;2,960.84;71,191,359
Jul 8, 2019;3,981.75;4,009.02;3,972.66;3,999.93;2,954.13;50,857,398
Jul 5, 2019;4,018.11;4,018.11;3,981.75;3,999.93;2,954.13;59,149,341
Jul 4, 2019;3,963.57;3,999.93;3,963.57;3,990.84;2,947.42;42,557,425
Jul 3, 2019;3,990.84;4,018.11;3,963.57;3,999.93;2,954.13;81,810,503
Jul 2, 2019;4,018.11;4,018.11;3,963.57;4,009.02;2,960.84;147,886,774
Jul 1, 2019;3,999.93;4,018.11;3,981.75;4,018.11;2,967.56;115,331,382
Jun 28, 2019;3,972.66;3,999.93;3,954.48;3,963.57;2,927.27;112,840,719
Jun 27, 2019;3,981.75;3,990.84;3,954.48;3,981.75;2,940.70;89,922,813
Jun 26, 2019;3,936.30;3,972.66;3,927.20;3,963.57;2,927.27;113,137,174
Jun 25, 2019;3,954.48;3,954.48;3,899.93;3,936.30;2,907.13;65,402,729
Jun 24, 2019;3,918.11;3,954.48;3,899.93;3,918.11;2,893.70;90,828,128
Jun 21, 2019;3,899.93;3,963.57;3,872.66;3,963.57;2,927.27;187,213,443
Jun 20, 2019;3,936.30;3,936.30;3,890.84;3,918.11;2,893.70;118,489,316
Jun 19, 2019;3,927.20;3,945.39;3,890.84;3,899.93;2,880.28;183,945,837
Jun 18, 2019;3,799.93;3,872.66;3,799.93;3,872.66;2,860.13;174,179,428
Jun 17, 2019;3,863.57;3,863.57;3,818.12;3,818.12;2,819.85;60,714,008
Jun 14, 2019;3,790.84;3,854.48;3,790.84;3,845.39;2,839.99;79,530,053
Jun 13, 2019;3,863.57;3,863.57;3,799.93;3,818.12;2,819.85;128,510,489
Jun 12, 2019;3,790.84;3,827.21;3,790.84;3,827.21;2,826.56;102,196,275
Jun 11, 2019;3,863.57;3,863.57;3,772.66;3,845.39;2,839.99;127,900,199
Jun 10, 2019;3,836.30;3,881.75;3,818.12;3,845.39;2,839.99;216,423,568
Jun 7, 2019;3,727.21;3,727.21;3,727.21;3,727.21;2,752.71;-
Jun 6, 2019;3,727.21;3,727.21;3,727.21;3,727.21;2,752.71;-
Jun 5, 2019;3,727.21;3,727.21;3,727.21;3,727.21;2,752.71;-
Jun 4, 2019;3,727.21;3,727.21;3,727.21;3,727.21;2,752.71;-
Jun 3, 2019;3,727.21;3,727.21;3,727.21;3,727.21;2,752.71;-
May 31, 2019;3,627.21;3,745.39;3,618.12;3,727.21;2,752.71;287,219,580
May 30, 2019;3,581.76;3,581.76;3,581.76;3,581.76;2,645.29;-
May 29, 2019;3,536.30;3,590.85;3,509.03;3,581.76;2,645.29;153,687,174
May 28, 2019;3,572.67;3,590.85;3,463.58;3,463.58;2,558.01;414,291,135
May 27, 2019;3,545.39;3,609.03;3,509.03;3,563.57;2,631.86;135,938,587
May 24, 2019;3,436.30;3,572.67;3,427.21;3,499.94;2,584.86;165,441,097
May 23, 2019;3,472.67;3,536.30;3,454.49;3,499.94;2,496.12;230,153,565
May 22, 2019;3,372.67;3,481.76;3,372.67;3,427.21;2,444.25;130,499,434
May 21, 2019;3,454.49;3,490.85;3,372.67;3,409.03;2,431.29;227,189,674
May 20, 2019;3,454.49;3,499.94;3,327.22;3,409.03;2,431.29;181,806,520
May 17, 2019;3,554.48;3,554.48;3,427.21;3,445.40;2,457.22;170,721,848
May 16, 2019;3,581.76;3,627.21;3,472.67;3,509.03;2,502.61;158,507,017
May 15, 2019;3,681.75;3,690.85;3,536.30;3,536.30;2,522.06;184,137,240
May 14, 2019;3,636.30;3,718.12;3,609.03;3,681.75;2,625.79;126,601,626
May 13, 2019;3,754.48;3,763.57;3,727.21;3,727.21;2,658.21;79,066,285
May 10, 2019;3,727.21;3,781.75;3,718.12;3,745.39;2,671.18;132,313,475
May 9, 2019;3,763.57;3,781.75;3,745.39;3,745.39;2,671.18;179,677,103
May 8, 2019;3,863.57;3,863.57;3,799.93;3,836.30;2,736.01;132,170,032
May 7, 2019;3,827.21;3,890.84;3,827.21;3,863.57;2,755.46;124,070,152
May 6, 2019;3,909.02;3,909.02;3,809.03;3,845.39;2,742.49;157,313,497
May 3, 2019;3,936.30;3,999.93;3,918.11;3,981.75;2,839.74;120,435,690
May 2, 2019;4,018.11;4,018.11;3,945.39;3,972.66;2,833.26;139,594,281
May 1, 2019;3,972.66;3,972.66;3,972.66;3,972.66;2,833.26;-
Apr 30, 2019;3,990.84;4,009.02;3,945.39;3,972.66;2,833.26;140,586,828
Apr 29, 2019;3,899.93;3,954.48;3,890.84;3,945.39;2,813.81;84,609,831
Apr 26, 2019;3,854.48;3,963.57;3,827.21;3,936.30;2,807.33;146,163,924
Apr 25, 2019;3,981.75;3,990.84;3,872.66;3,936.30;2,807.33;202,913,024
Apr 24, 2019;4,009.02;4,027.20;3,999.93;3,999.93;2,852.71;190,094,393
Apr 23, 2019;4,009.02;4,045.38;4,009.02;4,027.20;2,872.16;60,325,921
Apr 22, 2019;4,054.48;4,054.48;4,009.02;4,036.29;2,878.65;112,161,787
Apr 19, 2019;4,054.48;4,054.48;4,054.48;4,054.48;2,891.61;-
Apr 18, 2019;4,045.38;4,299.93;3,981.75;4,054.48;2,891.61;200,241,958
Apr 17, 2019;3,945.39;3,945.39;3,945.39;3,945.39;2,813.81;-
Apr 16, 2019;3,936.30;3,963.57;3,927.20;3,945.39;2,813.81;99,923,195
Apr 15, 2019;3,954.48;3,963.57;3,918.11;3,954.48;2,820.29;70,577,659
Apr 12, 2019;3,909.02;3,927.20;3,890.84;3,918.11;2,794.36;84,244,625
Apr 11, 2019;3,909.02;3,927.20;3,890.84;3,909.02;2,787.88;188,618,827
Apr 10, 2019;3,909.02;3,927.20;3,872.66;3,918.11;2,794.36;116,840,608
Apr 9, 2019;3,890.84;3,954.48;3,872.66;3,909.02;2,787.88;80,659,003
Apr 8, 2019;3,899.93;3,899.93;3,827.21;3,863.57;2,755.46;82,999,953
Apr 5, 2019;3,872.66;3,899.93;3,863.57;3,881.75;2,768.43;54,041,183
Apr 4, 2019;3,799.93;3,890.84;3,763.57;3,836.30;2,736.01;69,303,837
Apr 3, 2019;3,772.66;3,772.66;3,772.66;3,772.66;2,690.63;-
Apr 2, 2019;3,790.84;3,790.84;3,754.48;3,772.66;2,690.63;48,845,023
Apr 1, 2019;3,763.57;3,781.75;3,754.48;3,772.66;2,690.63;73,530,330
Mar 29, 2019;3,681.75;3,763.57;3,681.75;3,736.30;2,664.69;71,215,890
Mar 28, 2019;3,699.94;3,709.03;3,663.57;3,699.94;2,638.76;67,263,631
Mar 27, 2019;3,709.03;3,709.03;3,672.66;3,681.75;2,625.79;56,170,270
Mar 26, 2019;3,681.75;3,709.03;3,645.39;3,690.85;2,632.27;75,475,383
Mar 25, 2019;3,663.57;3,672.66;3,627.21;3,645.39;2,599.86;90,384,491
Mar 22, 2019;3,663.57;3,699.94;3,636.30;3,681.75;2,625.79;104,102,388
Mar 21, 2019;3,645.39;3,672.66;3,609.03;3,627.21;2,586.89;121,229,463
Mar 20, 2019;3,599.94;3,645.39;3,599.94;3,627.21;2,586.89;94,567,643
Mar 19, 2019;3,672.66;3,681.75;3,609.03;3,618.12;2,580.41;63,741,150
Mar 18, 2019;3,627.21;3,663.57;3,618.12;3,636.30;2,593.37;102,196,275
Mar 15, 2019;3,545.39;3,590.85;3,536.30;3,590.85;2,560.96;106,867,285
Mar 14, 2019;3,436.30;3,499.94;3,436.30;3,490.85;2,489.64;99,175,072
Mar 13, 2019;3,454.49;3,463.58;3,436.30;3,445.40;2,457.22;51,432,598
Mar 12, 2019;3,527.21;3,536.30;3,463.58;3,490.85;2,489.64;69,851,316
Mar 11, 2019;3,545.39;3,545.39;3,481.76;3,509.03;2,502.61;51,418,628
Mar 8, 2019;3,472.67;3,527.21;3,463.58;3,499.94;2,496.12;142,765,635
Mar 7, 2019;3,545.39;3,545.39;3,545.39;3,545.39;2,528.54;-
Mar 6, 2019;3,536.30;3,563.57;3,509.03;3,545.39;2,528.54;62,160,643
Mar 5, 2019;3,545.39;3,545.39;3,509.03;3,509.03;2,502.61;77,678,611
Mar 4, 2019;3,545.39;3,563.57;3,527.21;3,527.21;2,515.57;62,730,673
Mar 1, 2019;3,518.12;3,536.30;3,509.03;3,518.12;2,509.09;78,576,447
Feb 28, 2019;3,499.94;3,518.12;3,490.85;3,499.94;2,496.12;117,143,553
Feb 27, 2019;3,554.48;3,563.57;3,499.94;3,518.12;2,509.09;96,869,983
Feb 26, 2019;3,599.94;3,609.03;3,554.48;3,581.76;2,554.47;67,561,846
Feb 25, 2019;3,581.76;3,609.03;3,545.39;3,599.94;2,567.44;117,405,577
Feb 22, 2019;3,509.03;3,554.48;3,509.03;3,545.39;2,528.54;89,872,212
Feb 21, 2019;3,481.76;3,581.76;3,481.76;3,554.48;2,535.02;125,997,166
Feb 20, 2019;3,554.48;3,581.76;3,509.03;3,536.30;2,522.06;136,475,507
Feb 19, 2019;3,545.39;3,636.30;3,527.21;3,554.48;2,535.02;153,943,258
Feb 18, 2019;3,445.40;3,509.03;3,445.40;3,490.85;2,489.64;103,030,419
Feb 15, 2019;3,490.85;3,490.85;3,409.03;3,427.21;2,444.25;96,513,687
Feb 14, 2019;3,472.67;3,499.94;3,409.03;3,454.49;2,463.71;131,498,911
Feb 13, 2019;3,536.30;3,536.30;3,436.30;3,445.40;2,457.22;119,001,265
Feb 12, 2019;3,545.39;3,545.39;3,472.67;3,499.94;2,496.12;104,459,344
Feb 11, 2019;3,536.30;3,563.57;3,509.03;3,518.12;2,509.09;61,147,416
Feb 8, 2019;3,509.03;3,554.48;3,499.94;3,536.30;2,522.06;86,321,790
Feb 7, 2019;3,572.67;3,572.67;3,536.30;3,572.67;2,547.99;91,233,705
Feb 6, 2019;3,563.57;3,581.76;3,554.48;3,563.57;2,541.51;85,882,773
Feb 5, 2019;3,545.39;3,545.39;3,545.39;3,545.39;2,528.54;-
Feb 4, 2019;3,590.85;3,590.85;3,536.30;3,545.39;2,528.54;83,552,603
Feb 1, 2019;3,527.21;3,572.67;3,518.12;3,563.57;2,541.51;154,119,152
Jan 31, 2019;3,454.49;3,518.12;3,454.49;3,499.94;2,496.12;277,698,146
Jan 30, 2019;3,363.58;3,418.12;3,363.58;3,409.03;2,431.29;159,225,000
Jan 29, 2019;3,436.30;3,472.67;3,318.12;3,354.49;2,392.39;206,378,414
Jan 28, 2019;3,409.03;3,445.40;3,409.03;3,436.30;2,450.74;102,940,988
Jan 25, 2019;3,472.67;3,472.67;3,436.30;3,436.30;2,450.74;139,857,845
Jan 24, 2019;3,409.03;3,463.58;3,409.03;3,445.40;2,457.22;193,786,497
Jan 23, 2019;3,418.12;3,463.58;3,390.85;3,427.21;2,444.25;179,807,675
Jan 22, 2019;3,427.21;3,445.40;3,399.94;3,427.21;2,444.25;131,658,634
Jan 21, 2019;3,454.49;3,481.76;3,454.49;3,454.49;2,463.71;89,020,137
Jan 18, 2019;3,499.94;3,499.94;3,445.40;3,472.67;2,476.67;105,708,085
Jan 17, 2019;3,445.40;3,490.85;3,436.30;3,463.58;2,470.19;131,847,617
Jan 16, 2019;3,445.40;3,454.49;3,418.12;3,436.30;2,450.74;114,151,831
Jan 15, 2019;3,427.21;3,445.40;3,399.94;3,436.30;2,450.74;154,948,896
Jan 14, 2019;3,390.85;3,445.40;3,390.85;3,445.40;2,457.22;126,576,436
Jan 11, 2019;3,418.12;3,427.21;3,363.58;3,390.85;2,418.32;118,649,479
Jan 10, 2019;3,399.94;3,409.03;3,372.67;3,409.03;2,431.29;156,122,176
Jan 9, 2019;3,372.67;3,399.94;3,354.49;3,381.76;2,411.84;131,331,598
Jan 8, 2019;3,327.22;3,345.40;3,299.94;3,345.40;2,385.90;89,499,635
Jan 7, 2019;3,363.58;3,372.67;3,327.22;3,327.22;2,372.94;82,106,628
Jan 4, 2019;3,290.85;3,327.22;3,281.76;3,327.22;2,372.94;125,907,734
Jan 3, 2019;3,254.49;3,309.03;3,254.49;3,290.85;2,347.00;102,805,905
Jan 2, 2019;3,281.76;3,309.03;3,263.58;3,281.76;2,340.52;82,441,033
Jan 1, 2019;3,327.22;3,327.22;3,327.22;3,327.22;2,372.94;-
Dec 31, 2018;3,327.22;3,327.22;3,327.22;3,327.22;2,372.94;-
Dec 28, 2018;3,345.40;3,345.40;3,318.12;3,327.22;2,372.94;135,242,605
Dec 27, 2018;3,318.12;3,336.31;3,290.85;3,327.22;2,372.94;78,890,942
Dec 26, 2018;3,227.22;3,299.94;3,199.94;3,272.67;2,334.04;91,749,064
Dec 25, 2018;3,290.85;3,290.85;3,290.85;3,290.85;2,347.00;-
Dec 24, 2018;3,290.85;3,290.85;3,290.85;3,290.85;2,347.00;-
Dec 21, 2018;3,281.76;3,299.94;3,272.67;3,290.85;2,347.00;191,917,014
Dec 20, 2018;3,281.76;3,327.22;3,281.76;3,318.12;2,366.45;74,063,179
Dec 19, 2018;3,272.67;3,336.31;3,272.67;3,336.31;2,379.42;146,409,778
Dec 18, 2018;3,227.22;3,309.03;3,227.22;3,299.94;2,353.49;130,615,046
Dec 17, 2018;3,318.12;3,345.40;3,272.67;3,272.67;2,334.04;137,139,148
Dec 14, 2018;3,336.31;3,354.49;3,309.03;3,345.40;2,385.90;135,202,785
Dec 13, 2018;3,354.49;3,354.49;3,318.12;3,345.40;2,385.90;116,914,199
Dec 12, 2018;3,290.85;3,309.03;3,263.58;3,290.85;2,347.00;97,374,011
Dec 11, 2018;3,281.76;3,299.94;3,254.49;3,290.85;2,347.00;123,936,060
Dec 10, 2018;3,281.76;3,299.94;3,245.40;3,281.76;2,340.52;102,384,708
Dec 7, 2018;3,309.03;3,327.22;3,281.76;3,290.85;2,347.00;122,365,123
Dec 6, 2018;3,309.03;3,345.40;3,281.76;3,318.12;2,366.45;119,712,097
Dec 5, 2018;3,309.03;3,345.40;3,281.76;3,318.12;2,366.45;154,153,142
Dec 4, 2018;3,354.49;3,409.03;3,345.40;3,372.67;2,405.35;147,855,643
Dec 3, 2018;3,381.76;3,436.30;3,354.49;3,354.49;2,392.39;150,413,738
Nov 30, 2018;3,327.22;3,354.49;3,281.76;3,290.85;2,347.00;233,078,735
Nov 29, 2018;3,363.58;3,418.12;3,345.40;3,372.67;2,405.35;152,003,595
Nov 28, 2018;3,318.12;3,327.22;3,254.49;3,318.12;2,366.45;105,678,495
Nov 27, 2018;3,163.58;3,290.85;3,163.58;3,272.67;2,334.04;190,169,964
Nov 26, 2018;3,136.31;3,227.22;3,136.31;3,218.13;2,295.14;90,217,398
Nov 23, 2018;3,209.04;3,254.49;3,154.49;3,163.58;2,256.23;85,703,360
Nov 22, 2018;3,118.13;3,227.22;3,118.13;3,227.22;2,301.62;130,140,277
Nov 21, 2018;3,109.04;3,154.49;3,045.40;3,118.13;2,223.82;151,878,633
Nov 20, 2018;3,199.94;3,199.94;3,199.94;3,199.94;2,282.17;-
Nov 19, 2018;3,218.13;3,218.13;3,136.31;3,199.94;2,282.17;86,540,804
Nov 16, 2018;3,118.13;3,227.22;3,109.04;3,172.67;2,262.72;191,148,871
Nov 15, 2018;3,063.58;3,109.04;3,027.22;3,099.95;2,210.85;117,577,840
Nov 14, 2018;3,045.40;3,109.04;3,045.40;3,045.40;2,171.95;125,174,682
Nov 13, 2018;2,981.77;3,054.49;2,936.31;3,045.40;2,171.95;112,074,555
Nov 12, 2018;3,018.13;3,054.49;2,981.77;2,981.77;2,126.57;84,809,154
Nov 9, 2018;3,118.13;3,118.13;3,027.22;3,036.31;2,165.47;126,597,116
Nov 8, 2018;3,090.86;3,172.67;3,081.76;3,136.31;2,236.78;220,276,054
Nov 7, 2018;3,036.31;3,063.58;3,009.04;3,063.58;2,184.92;178,995,971
Nov 6, 2018;2,981.77;3,027.22;2,963.59;3,027.22;2,158.98;153,414,589
Nov 5, 2018;2,963.59;2,981.77;2,927.22;2,972.68;2,120.08;87,555,902
Nov 2, 2018;2,945.40;2,990.86;2,899.95;2,981.77;2,126.57;184,006,228
Nov 1, 2018;2,899.95;2,954.49;2,872.68;2,909.04;2,074.70;216,901,746
Oct 31, 2018;2,772.68;2,863.59;2,754.50;2,863.59;2,042.28;240,391,992
Oct 30, 2018;2,690.86;2,754.50;2,681.77;2,754.50;1,964.48;79,624,985
Oct 29, 2018;2,727.23;2,745.41;2,681.77;2,681.77;1,912.61;56,418,764
Oct 26, 2018;2,727.23;2,745.41;2,709.04;2,718.13;1,938.55;72,852,718
Oct 25, 2018;2,645.41;2,727.23;2,645.41;2,727.23;1,945.03;144,333,712
Oct 24, 2018;2,727.23;2,763.59;2,681.77;2,681.77;1,912.61;93,019,806
Oct 23, 2018;2,763.59;2,790.86;2,736.32;2,745.41;1,958.00;64,410,732
Oct 22, 2018;2,736.32;2,799.95;2,736.32;2,772.68;1,977.45;53,687,637
Oct 19, 2018;2,790.86;2,809.04;2,745.41;2,745.41;1,958.00;89,090,208
Oct 18, 2018;2,790.86;2,818.13;2,772.68;2,809.04;2,003.38;71,647,977
Oct 17, 2018;2,781.77;2,799.95;2,754.50;2,790.86;1,990.41;88,091,831
Oct 16, 2018;2,727.23;2,745.41;2,690.86;2,727.23;1,945.03;71,567,346
Oct 15, 2018;2,690.86;2,754.50;2,690.86;2,727.23;1,945.03;94,319,479
Oct 12, 2018;2,663.59;2,718.13;2,654.50;2,681.77;1,912.61;130,162,058
Oct 11, 2018;2,663.59;2,681.77;2,609.05;2,645.41;1,886.68;193,058,944
Oct 10, 2018;2,754.50;2,763.59;2,736.32;2,736.32;1,951.51;67,385,623
Oct 9, 2018;2,699.95;2,754.50;2,699.95;2,745.41;1,958.00;56,325,372
Oct 8, 2018;2,699.95;2,736.32;2,690.86;2,699.95;1,925.58;71,328,312
Oct 5, 2018;2,727.23;2,763.59;2,690.86;2,709.04;1,932.06;160,008,103
Oct 4, 2018;2,781.77;2,781.77;2,709.04;2,727.23;1,945.03;161,892,546
Oct 3, 2018;2,863.59;2,863.59;2,799.95;2,818.13;2,009.86;77,064,031
Oct 2, 2018;2,863.59;2,890.86;2,799.95;2,827.22;2,016.35;145,599,614
Oct 1, 2018;2,863.59;2,899.95;2,863.59;2,890.86;2,061.73;100,581,667
Sep 28, 2018;2,809.04;2,881.77;2,799.95;2,863.59;2,042.28;170,043,797
Sep 27, 2018;2,727.23;2,799.95;2,727.23;2,790.86;1,990.41;135,712,644
Sep 26, 2018;2,754.50;2,781.77;2,718.13;2,718.13;1,938.55;73,480,719
Sep 25, 2018;2,736.32;2,754.50;2,709.04;2,754.50;1,964.48;121,129,032
Sep 24, 2018;2,836.31;2,836.31;2,727.23;2,736.32;1,951.51;104,783,739
Sep 21, 2018;2,863.59;2,899.95;2,836.31;2,836.31;2,022.83;223,538,491
Sep 20, 2018;2,772.68;2,836.31;2,745.41;2,809.04;2,003.38;170,051,827
Sep 19, 2018;2,699.95;2,745.41;2,699.95;2,727.23;1,945.03;115,947,612
Sep 18, 2018;2,699.95;2,709.04;2,654.50;2,672.68;1,906.13;152,222,609
Sep 17, 2018;2,781.77;2,781.77;2,681.77;2,699.95;1,925.58;100,504,005
Sep 14, 2018;2,754.50;2,790.86;2,727.23;2,790.86;1,990.41;115,639,387
Sep 13, 2018;2,690.86;2,736.32;2,690.86;2,727.23;1,945.03;138,077,684
Sep 12, 2018;2,709.04;2,736.32;2,645.41;2,645.41;1,886.68;129,887,933
Sep 11, 2018;2,699.95;2,699.95;2,699.95;2,699.95;1,925.58;-
Sep 10, 2018;2,754.50;2,754.50;2,690.86;2,699.95;1,925.58;95,204,004
Sep 7, 2018;2,709.04;2,754.50;2,690.86;2,754.50;1,964.48;155,714,509
Sep 6, 2018;2,645.41;2,718.13;2,645.41;2,690.86;1,919.10;226,602,703
Sep 5, 2018;2,790.86;2,790.86;2,636.32;2,663.59;1,899.65;233,835,878
Sep 4, 2018;2,909.04;2,909.04;2,809.04;2,827.22;2,016.35;83,758,086
Sep 3, 2018;2,890.86;2,927.22;2,872.68;2,881.77;2,055.25;70,837,593
Aug 31, 2018;2,890.86;2,890.86;2,827.22;2,890.86;2,061.73;156,934,320
Aug 30, 2018;2,990.86;3,009.04;2,899.95;2,899.95;2,068.22;91,898,887
Aug 29, 2018;2,963.59;2,999.95;2,954.49;2,990.86;2,133.05;87,007,762
Aug 28, 2018;3,027.22;3,072.67;2,999.95;3,027.22;2,158.98;109,603,913
Aug 27, 2018;3,018.13;3,072.67;2,990.86;3,072.67;2,191.40;123,606,274
Aug 24, 2018;2,972.68;2,990.86;2,936.31;2,972.68;2,120.08;106,494,709
Aug 23, 2018;2,890.86;2,972.68;2,845.41;2,972.68;2,120.08;171,421,680
Aug 22, 2018;2,863.59;2,863.59;2,863.59;2,863.59;2,042.28;-
Aug 21, 2018;2,845.41;2,890.86;2,836.31;2,863.59;2,042.28;65,465,430
Aug 20, 2018;2,799.95;2,899.95;2,799.95;2,890.86;2,061.73;111,516,626
Aug 17, 2018;2,772.68;2,772.68;2,772.68;2,772.68;1,977.45;-
Aug 16, 2018;2,890.86;2,890.86;2,772.68;2,772.68;1,977.45;180,034,939
Aug 15, 2018;2,863.59;2,927.22;2,745.41;2,918.13;2,081.18;152,206,658
Aug 14, 2018;2,809.04;2,863.59;2,763.59;2,845.41;2,029.31;170,317,811
Aug 13, 2018;2,999.95;3,018.13;2,845.41;2,854.50;2,035.80;197,264,867
Aug 10, 2018;3,045.40;3,154.49;3,045.40;3,081.76;2,197.88;127,559,853
Aug 9, 2018;3,027.22;3,045.40;2,999.95;3,027.22;2,158.98;76,621,053
Aug 8, 2018;3,090.86;3,090.86;3,009.04;3,027.22;2,158.98;99,782,943
Aug 7, 2018;3,045.40;3,090.86;3,027.22;3,045.40;2,171.95;98,346,098
Aug 6, 2018;3,045.40;3,109.04;3,036.31;3,099.95;2,210.85;157,644,712
Aug 3, 2018;2,972.68;3,045.40;2,936.31;3,027.22;2,158.98;110,650,581
Aug 2, 2018;2,909.04;2,963.59;2,899.95;2,954.49;2,107.12;174,250,489
Aug 1, 2018;2,790.86;2,909.04;2,772.68;2,899.95;2,068.22;161,810,924
Jul 31, 2018;2,799.95;2,799.95;2,727.23;2,790.86;1,990.41;118,206,281
Jul 30, 2018;2,818.13;2,827.22;2,790.86;2,799.95;1,996.90;73,543,200
Jul 27, 2018;2,781.77;2,809.04;2,745.41;2,809.04;2,003.38;60,176,759
Jul 26, 2018;2,772.68;2,790.86;2,754.50;2,763.59;1,970.96;93,167,319
Jul 25, 2018;2,709.04;2,745.41;2,681.77;2,718.13;1,938.55;79,152,417
Jul 24, 2018;2,781.77;2,790.86;2,736.32;2,736.32;1,951.51;80,259,146
Jul 23, 2018;2,727.23;2,772.68;2,718.13;2,763.59;1,970.96;97,874,520
Jul 20, 2018;2,627.23;2,709.04;2,609.05;2,709.04;1,932.06;79,807,478
Jul 19, 2018;2,636.32;2,690.86;2,609.05;2,627.23;1,873.71;156,549,643
Jul 18, 2018;2,609.05;2,636.32;2,590.86;2,590.86;1,847.78;125,471,907
Jul 17, 2018;2,663.59;2,672.68;2,599.96;2,609.05;1,860.75;150,798,524
Jul 16, 2018;2,727.23;2,736.32;2,627.23;2,699.95;1,925.58;95,277,155
Jul 13, 2018;2,690.86;2,754.50;2,690.86;2,699.95;1,925.58;112,109,646
Jul 12, 2018;2,690.86;2,727.23;2,681.77;2,699.95;1,925.58;100,852,711
Jul 11, 2018;2,727.23;2,727.23;2,681.77;2,718.13;1,938.55;146,347,957
Jul 10, 2018;2,763.59;2,799.95;2,709.04;2,772.68;1,977.45;144,808,151
