Nama_Kota;Tahun;DBH_PAJAK;DBH_SDA;DA_Grant;DAK_Fisik;DAK_Nonfisik;DID_Reguler;bp_PU;bbj_PU;bm_PU;bl_PU;bl_KK;bbj_KK;bm_KK;bl_KK;bp_EK0;bbj_EKO;bm_EKO;bl_EKO;bp_PLH;bbj_PLH;bm_PLH;bl_PLH;bp_PFUM;bjj_PFUM;bm_PFUM;bl_PFUM;bp_KES;bjj_KES;bm_KES;bl_KES;bp_PAR;bjj_PAR;bm_PAR;bl_PAR;bp_PEND;bjj_PEND;bm_PEND;bl_PEND;bp_PSOS;bjj_PSOS;bm_PSOS;bl_PSOS
Kota Bengkulu;2017;28156967332;4506868502;671384345000;66515945865;94497719885;42874120000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bengkulu;2018;21928043675;6143829458;671384345000;43328968617;114080409149;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bengkulu;2019;15241904697;14718591757;711789540000;78106303715;111319439820;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bengkulu;2020;29215224144;6874353601;647053589000;28051389642;107844304000;45661000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bengkulu;2021;32312950952;7538270551;635162215000;46336733683;112411593000;21269540000;143783981448;98560319155;8683690348;14580682119;13762185278;13359144846;844241000;13762185278;36472438227;83705964216;76276149918;1899259000;13521119743;12280448656;1544894000;0;2615424827;3049361918;1455600000;0;84877910124;104862634774;29358687931;3975378000;3578031468;532671556;0;0;239170866513;43667672170;17592887170;9287500000;6602853191;3810447981;259400900;1454037239
Kota Bengkulu;2022;28941610388;16983882016;635162215000;43581285484;143593708220;9465842000;144617027716;130835531065;13473522249;25285127602;10632946299;14023406585;962614624;10632946299;;48686754074;95441469956;3532138492;6109889645;18878181637;1998163500;0;8979522353;10077150866;5265170400;4715216800;93744020379;76926245075;30737314419;931365170;2960464219;863734253;0;0;217477993677;42995813905;32814079849;9163398378;2696733908;2937260507;75800000;3451200000
Kota Bengkulu;2023;28547560000;14878804000;490445846000;42196681975;154096593756;0;143621220100;111725567001;6798192206;30778863613;11889613952;14899773655;14445371599;11889613952;38212460874;35443420050;81669666930;0;5961818143;16101019206;2349753000;0;9475068109;12761501020;44344460900;16065831306;103385047682;78111591043;45178001326;216247285;3178932439;807126807;19700000;0;216238067145;51470058571;31601352927;11030620000;6971399599;2676844594;33070000;0
Kota Bengkulu;2024;19709935000;13146672000;595460606000;74157989389;155382234638;6426780000;159963850470;138200939759;12788880424;30961345877;17470608686;13727868998;3602581400;17470608686;38577702959;36106003088;54186709540;4826669000;6514960592;14128137522;468267000;0;10075298889;42732550680;284550000;0;119773122566;84190654187;58450306415;289566306;3442697734;1336482364;173500000;0;251169927295;66221617430;26742736447;10433350000;7040200148;2625804088;67450000;0
Kota Bandar Lampung;2014;54766080912;20806423843;921826931000;42841640000;0;26273764000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bandar Lampung;2015;35616681950;9361248318;950106009000;21338810000;0;22515975000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bandar Lampung;2016;52549432675;5784091669;1053232762000;95396490287;168692930500;5000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bandar Lampung;2017;56692276919;15396639203;1034730849000;99529468987;207306653511;7500000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bandar Lampung;2018;52323993745;13004745505;1034730849000;53661757667;211247121158;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bandar Lampung;2019;38336535277;5073558679;1114812630000;50955067282;202492846380;9163335000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bandar Lampung;2020;52953586193;7870503455;1019027785000;48014548928;197527962259;40888117000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bandar Lampung;2021;73184538541;7718319280;1002213665000;59166237809;199738203000;34272707000;217989807103;153503591688;4365976800;59757818175;12952255096;31065429144;6775473900;12952255096;49317618215;45060560914;10819581865;0;0;0;0;0;8729051341;178741523832;252539833100;2100000000;123669119228;153264270960;35021422978;0;3040333103;4359646492;3703923232;0;427447454294;112764633505;87519724283;15009068400;2744823676;16090228650;37950000;0
Kota Bandar Lampung;2022;63045124802;17315224354;1002213665000;41810272846;281600868569;8791675000;361749997801;295552187343;12861977730;45693020680;16134729167;60794605845;120910000;16134729167;;159551499605;298277153343;5819941000;18704852572;39692439939;8337521905;0;11080802535;115280809342;88142600000;0;132980708092;196149876709;9560889239;160095000;3196735039;1234232702;234000000;0;400233745321;111919639656;67130137127;10068700000;6647199172;3495292104;0;8800000000
Kota Bandar Lampung;2023;68216643425;10708383000;864642934000;39502740170;302817504524;5480252000;240169454287;297938675870;14322983328;57977904543;12314377333;44859686633;1479848200;12314377333;46965268600;132684158983;111953733052;2639607686;17340687419;42586191093;1453331350;0;10117410586;117385358189;113824386350;0;126802061558;177503744242;39799509829;829250000;2866154721;2985492269;81675000;0;466321483554;76282253258;39580672946;56493774366;5661697576;9002574412;192180000;7301825000
Kota Bandar Lampung;2024;50180651430;4445475000;973667433000;48432906052;317665602280;17507567000;258106920255;300644369896;10334783591;79320027737;13299193135;49307059277;3608598000;13299193135;48956822045;124816567783;239739099570;435658500;18039178095;40301282098;8116555680;0;10683119231;114049265710;24893092;0;153897614123;231317687849;29071826675;0;2932545483;2192662642;128700000;250000000;447207917872;84748698291;62129047374;56411726242;6166525540;13277078135;444865000;21857795151
Kota Metro;2014;19014593922;20805783843;414624161000;34078240000;0;3000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Metro;2015;14435157100;9361248318;422921330000;47459160000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Metro;2016;18229602357;5784091669;463881055000;140452463959;54876587500;5000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Metro;2017;18435906333;15396639203;455732157000;147892755253;47785655876;7500000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Metro;2018;13904585725;12876195832;455732157000;82471164171;59082922684;25500000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Metro;2019;9936486374;4788881819;476738335000;94611578184;57782052230;20768002000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Metro;2020;12948597396;7861232341;435052452000;55657994591;61823285000;49532667000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Metro;2021;18350274978;7499129150;427590058000;36924967500;63819943000;40105386000;96854384195;82694626434;11744927537;13273218219;12529483613;9857673323;588070052;12529483613;25015895394;33533534031;72886060233;9807257559;12010073445;10906572188;1471500205;0;4127791612;9286577594;7053699450;1160000000;117182283544;156495946781;21175286191;3806055520;0;80522800;275500000;0;142709835129;33702292828;12458223570;6537689240;9400822806;6178849643;625069536;1904592250
Kota Metro;2022;17124014033;17143404066;427590058000;29845190868;79872243523;30673067000;57041176881;28764205251;1762608500;7531383934;5608988209;3411803889;37069000;5608988209;;11376753367;1509027515;807189100;3432200010;2286838447;98494032;0;5328107093;2795481178;363144374;0;68663568299;60176267872;898222839;0;2450000;717932400;0;0;62365751385;5016092474;470104000;1843552200;3510868120;589091095;0;333750000
Kota Metro;2023;11705304000;14437952000;391946467000;19092825212;90779036813;42668412000;96463515154;113845401572;12506939367;25378717704;9718599863;10946804291;265387250;9718599863;27017684364;45649133636;51551986375;6797054191;6643699338;10919592884;1423146868;0;8504210794;9033864492;4874483329;135834000;147554155679;160199756467;24977791678;559873710;12970000;2501468594;0;0;129791545143;30076785666;8928088071;26292159295;5910557954;3333203616;239110188;1286750000
Kota Metro;2024;9852211000;6371397000;412316455000;27260372197;88428708970;28837763000;104897375011;114756208456;18398424557;32548174227;10717733375;10007533037;92503000;10717733375;29322795436;38919492985;37531175612;6376464550;7444425337;9380574677;373558279;0;8689148813;6944024302;762975770;0;66600191913;291271232063;35530930623;1289726000;9000000;1041865810;0;0;142797056710;31031451017;9674802607;20276036268;6897564205;3000377256;98665000;128000000
Kota Bandung;2014;208505514355;33056068849;1596749326000;47705355000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bandung;2015;151312813000;22071782066;1574737891000;17709340000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bandung;2016;288182088748;22087621973;1672456589000;31090790000;424563288000;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bandung;2017;317156989726;27305603507;1643076905000;49272423515;296335892429;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bandung;2018;297754381674;23969468586;1643076905000;39228791268;423208269305;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bandung;2019;235197118294;17809796096;1798002611000;48079293133;409648122745;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bandung;2020;311403894343;38720505418;1589628887000;44369604582;431486249479;97308562000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bandung;2021;381527735713;47781705502;1566037358000;65865660910;396086429448;48660924000;553199317752;567049601008;46002700394;113607371729;70805498965;57209979696;2064731083;70805498965;81231806817;229772131996;141515018698;7111058000;76262490216;43553124028;4738388811;0;20744983691;86828486657;147023664700;0;389510501164;892812489188;156438939479;80887899220;0;0;0;0;1001241140321;377806574840;219409928206;203317846091;43010932312;41384312432;4373053422;978115000
Kota Bandung;2022;375222538826;29998449528;1566037358000;60434805695;612433890699;0;682677799837;733246056950;58726436012;142932918429;73220625129;49353788982;8101529320;73220625129;;346299679775;155161763598;1378460038;12560283601;253226247757;30241590807;0;105671584914;163188730745;101184099231;0;480704830033;816627147206;151463635707;4911643388;0;11845893880;66904695;0;963210780747;310299233175;136817092280;478977825947;24206876842;36705970406;2408672590;0
Kota Bandung;2023;479879508000;47340024000;1342735831000;54942069096;645146757167;0;668059127077;876732682458;127735297377;193935088873;68129188235;61221283727;8032849262;68129188235;126195387657;362131918813;193775986317;4131747761;11981864430;248514657422;22669243119;0;97283946649;174741540774;108741177154;0;515329257767;761195003146;110719003435;5796519771;0;19376049547;0;33000000;996622492811;354182461502;348204752417;218322087431;23122591824;37922193622;1204996400;0
Kota Bandung;2024;316859081000;30319867000;1567110138000;46928199502;671671557953;0;677141398409;836004154486;110427539377;185426884189;73283563534;64668768124;5614903456;73283563534;136512294880;463890260812;173277368978;35944427059;12274837867;293063005516;25719327684;0;99135637679;234269518712;65237800026;0;513316653432;891084576562;230990082316;5447668125;0;7939329112;0;50000000;997872871789;415366557181;163613501492;273618330581;24228807944;45282768016;6508771198;0
Kota Bekasi;2014;98781446931;33056068849;1133417253000;21426024000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bekasi;2015;81006323200;22071782066;1198049800000;31389560000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bekasi;2016;122129090257;22087621973;1233705774000;52405299048;213554002059;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bekasi;2017;128437230989;27305603507;1212033531000;35835235000;244711147363;52941282000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bekasi;2018;122701498254;23969468586;1212033531000;31470558631;263781888443;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bekasi;2019;87230306649;17767504896;1277170408000;37677145714;265091053420;60780190000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bekasi;2020;128496071926;41684087669;1147628323000;49531905970;275316326000;71382704000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bekasi;2021;163686082909;47931215902;1137891061000;51028060424;277490419000;58641867000;485505136804;345597025904;17772708284;350091572937;58765139325;97636379924;17403897498;58765139325;78533577477;127396056789;505509192247;65631786842;89587353494;155463713099;280961902539;111252840000;14764928265;64489075604;81472185624;1740000000;321965339693;664187323304;164472646046;463690000;0;0;0;0;864153298017;460018630324;118094433237;76402899400;42810884199;32065088496;3613936610;2819500000
Kota Bekasi;2022;153846706151;42261384910;1137891061000;55624251060;531775716008;16318528000;498486976157;431631902930;35690494336;55110347308;54216925551;99492130658;7343031508;54216925551;;236257645479;542603496129;17759362604;52423017898;198260761404;129999531833;144154266000;55636650051;86410019819;101811088489;0;393060567007;682839747454;107340455688;0;0;3658893404;121100000;0;860395998616;455157817088;148117543946;189743945617;14680996349;14481637384;687260717;2624244980
Kota Bekasi;2023;178465247000;27719688000;975209496000;34243980406;575104521516;6185659500;511426154837;488412367470;67556832201;153214883801;56471467862;99507896103;3383389799;56471467862;90499511482;483777414123;364321726202;19504526882;51810259539;223850530822;200402924863;149709255000;52273070407;111715368281;154097246367;0;397126967811;781170225438;147323512182;0;6698459431;4607694300;445660000;0;816867464806;499788306948;212030803611;224051051246;13343669134;18181620730;3551052150;4330750000
Kota Bekasi;2024;148288931000;20982147000;1225277882000;37622389727;619134928658;5688346000;525301099693;527322881087;43246309750;237430444359;70290609890;92022373331;11349531750;70290609890;90777166917;405719229770;394949542752;1849417800;54128619901;220791837157;126675830076;0;53794007833;84690114839;92086622641;0;420270118576;813611928614;154299148874;0;6477314900;4711947060;220500000;0;939942152299;497090849991;220007147910;363780942501;13773166597;14947108575;866636000;5167984500
Kota Bogor;2014;56793289829;33056068849;732337058000;33477500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bogor;2015;46431934850;22071782066;737833158000;8616560000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bogor;2016;70763321410;22087621973;806089544000;71559163000;123122456028;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bogor;2017;75475315936;27305603507;791929143000;40535662000;149478205775;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bogor;2018;70988926350;23969468586;791929143000;24406108360;155469087905;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bogor;2019;53539707123;17824536696;856516761000;31658315724;163455590425;41073011000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bogor;2020;86344563026;38721289571;762556115000;36040945609;165127832265;28928586000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bogor;2021;101401037398;47781743302;751862545000;17156365336;161491992830;57017287000;302536789151;165300729466;25505598128;56087630068;46263088957;18037060661;1597677654;46263088957;107040229151;148069302081;175544820549;481000000;32210509987;73849638501;18403231842;0;13958621419;20344374159;61639946109;40933150000;204897595378;387690736619;67712693761;865134380;5280000;2384562166;0;0;368765593823;152334306837;66937082954;41652950000;16291887794;13660673923;1533598800;547600000
Kota Bogor;2022;89972601162;39358138570;751862545000;79141831118;283487119770;32306424000;335746082293;218198028174;32711607290;54119264433;46727783634;19134989105;2032912301;46727783634;;146004074525;239739818366;1724600000;32033159728;88936617810;29259861467;0;32658403566;36952379247;76838248870;48110680000;224270114928;386809383252;106069182320;1376316540;24270000;2328060450;0;0;356308514179;159256391555;84906773177;114410390069;14658066940;8933480984;408149010;0
Kota Bogor;2023;91358022000;25654508000;606779086000;55796999805;298780741220;5912254000;320518701067;209570509398;13424861673;78773856445;45858185064;18317232966;4393095998;45858185064;83576121115;142714807950;270920375163;230600000;30297227978;107965606541;8101065229;64400000;31609449341;129613088118;12313557298;46032665000;174580206265;428962673036;105118826780;1227924658;58510000;2593504310;0;229339900;363274565091;188709409963;103730162597;83616700531;13881460967;8010445667;163024000;385000000
Kota Bogor;2024;77471306000;19487273000;746216401000;44829645150;329085258450;28047664000;366903651399;229589823965;28754250812;101282412181;52973880217;19924950476;944427260;52973880217;99128612387;157740840194;119728085822;40000000;35376612859;106476026756;20363068672;0;34948906136;139098363985;21252552476;33118435000;207139181473;465845939047;56915112048;2330073856;24190000;580759080;0;0;429764323169;175810912512;152105633629;93594474330;16698607267;9097371225;304855900;430900000
Kota Cirebon;2014;40268926155;33056068849;583927691000;32145380000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Cirebon;2015;31578007700;22071782066;577764436000;141699660000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Cirebon;2016;52723261774;22087621973;588109947000;131880412094;75038192030;33661502000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Cirebon;2017;56269988274;27305603507;577778746000;80826512099;81106961660;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Cirebon;2018;47907859499;23969468586;577778746000;74413848726;90075346707;17500000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Cirebon;2019;34878872558;17798662596;600608045000;65878630506;88249441970;22488561000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Cirebon;2020;50799243487;38720505418;545286189000;87866147050;95730055100;31470454000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Cirebon;2021;64669875426;47781705502;536524293000;38198980529;97138553000;0;126202287524;89952625178;5475642071;4255414465;15153906334;15747639322;979996000;15153906334;27717318020;40201578835;14740238810;1750000000;29595578862;8672950894;3907420300;0;6420632553;8970512728;326709000;0;181543323272;311164936134;50432888275;660680000;0;0;0;0;244732411302;60290888264;36779813629;21617216699;18273658708;6508283413;461949350;0
Kota Cirebon;2022;59371600422;39358275570;536524293000;40200124753;131332351470;27043861000;133623575751;100808343270;7935419879;11269518959;13286163872;14430823991;184248345;13286163872;;55162591636;21370549446;2250000000;19302201018;19562445110;490959200;0;15874602588;22491958907;7168336340;0;187787632966;288137204501;48736693891;1200000000;8080000;1216736262;0;0;236376447962;66777114988;63646479132;39382256070;4896109140;4539548529;894057110;0
